TransactionID,Date,Product_Name,Category,Supplier,Units_Ordered,Units_Received,Units_Sold,Stock_On_Hand,Lead_Time_Days,Stockout_Flag,Region
SCL02845,01/07/2024,Cooking Oil 2L,Oil,Pembe Flour,458,411,389,45,17,No,Eastleigh
SCL02846,16/07/2023,Brookside Milk 500ml,Dairy,Export Trading Group,222,213,145,123,13,No,Westlands
SCL02847,17/11/2023,Ketepa Tea 100bags,Tea,Unga Group,341,327,59,349,20,No,Ngong Road
SCL02848,25/12/2023,Bread 400g,Bakery,KFC Supply,229,196,150,83,16,No,Eastleigh
SCL02849,31/05/2023,Unga Jogoo 2kg,Flour,Unga Group,285,273,142,175,4,No,Thika Road
SCL02850,31/05/2023,Potatoes 2kg,Produce,KFC Supply,375,338,327,24,8,Yes,Kiambu
SCL02851,19/08/2023,Bread 400g,Bakery,Brookside Dairy,119,119,102,66,15,No,Eastleigh
SCL02852,08/08/2023,Pampers Size 4,Baby,Export Trading Group,331,284,127,165,11,No,Mombasa Road
SCL02853,13/10/2023,Chicken 1kg,Meat,Twiga Foods,102,91,32,132,10,No,Eastleigh
SCL02854,23/09/2024,Colgate 100g,Personal Care,Pembe Flour,357,318,44,327,17,No,Karen
SCL02855,01/06/2024,Ketepa Tea 100bags,Tea,Chandaria Industries,184,182,30,184,9,No,Eastleigh
SCL02856,07/05/2024,Potatoes 2kg,Produce,Export Trading Group,212,204,109,172,10,No,Mombasa Road
SCL02857,04/06/2023,Omo 1kg,Detergent,Bakeries Ltd,324,306,136,175,14,No,Thika Road
SCL02858,13/01/2024,Omo 1kg,Detergent,Unga Group,382,368,241,131,19,No,Mombasa Road
SCL02859,11/07/2023,Pampers Size 4,Baby,Chandaria Industries,470,440,197,275,5,No,Westlands
SCL02860,14/01/2023,Potatoes 2kg,Produce,KFC Supply,391,345,154,194,7,No,Westlands
SCL02861,08/07/2023,Tomatoes 1kg,Produce,KWAL,125,107,46,146,9,No,Mombasa Road
SCL02862,26/04/2023,Unga Jogoo 2kg,Flour,Pembe Flour,254,253,244,99,15,No,Westlands
SCL02863,22/02/2024,Tomatoes 1kg,Produce,Brookside Dairy,149,140,111,103,12,No,Mombasa Road
SCL02864,01/07/2024,Chicken 1kg,Meat,Twiga Foods,224,203,70,172,16,No,Karen
SCL02865,13/01/2024,Eggs Tray 30,Eggs,Unga Group,474,440,77,363,11,No,Karen
SCL02866,31/10/2024,Potatoes 2kg,Produce,Pembe Flour,129,125,92,36,17,No,Eastleigh
SCL02867,11/09/2023,Colgate 100g,Personal Care,Bidco Africa,343,312,187,127,9,No,Eastleigh
SCL02868,02/03/2023,Brookside Milk 500ml,Dairy,KWAL,252,238,99,231,18,No,Karen
SCL02869,29/01/2023,Chicken 1kg,Meat,Bidco Africa,224,201,49,195,10,No,Ngong Road
SCL02870,27/12/2023,Tomatoes 1kg,Produce,KFC Supply,381,381,211,220,6,No,Westlands
SCL02871,13/01/2023,Eggs Tray 30,Eggs,Bidco Africa,375,375,306,100,13,No,Mombasa Road
SCL02872,07/06/2024,Omo 1kg,Detergent,Twiga Foods,368,329,107,281,10,No,Mombasa Road
SCL02873,08/07/2024,Indomie Noodles,Noodles,Bidco Africa,469,416,387,95,9,No,Karen
SCL02874,08/02/2023,Indomie Noodles,Noodles,Pembe Flour,202,184,158,58,16,No,Westlands
SCL02875,08/05/2023,Tomatoes 1kg,Produce,Export Trading Group,122,119,52,72,3,No,Ngong Road
SCL02876,03/09/2023,Unga Jogoo 2kg,Flour,Twiga Foods,185,181,144,137,20,No,Karen
SCL02877,26/08/2023,Tomatoes 1kg,Produce,Chandaria Industries,184,174,147,94,4,No,Westlands
SCL02878,26/06/2024,Indomie Noodles,Noodles,Unga Group,302,270,132,195,13,No,Kiambu
SCL02879,04/01/2024,Pampers Size 4,Baby,Brookside Dairy,470,413,65,358,6,No,Thika Road
SCL02880,27/05/2024,Bread 400g,Bakery,Bakeries Ltd,77,68,34,121,18,No,Karen
SCL02881,02/06/2023,Pampers Size 4,Baby,Twiga Foods,99,99,92,31,17,No,Thika Road
SCL02882,25/09/2024,Eggs Tray 30,Eggs,KFC Supply,304,302,223,153,10,No,Ngong Road
SCL02883,08/01/2023,Pampers Size 4,Baby,Twiga Foods,464,398,317,167,9,No,Karen
SCL02884,08/09/2023,Brookside Milk 500ml,Dairy,Chandaria Industries,188,166,32,154,12,No,Westlands
SCL02885,23/02/2023,Bread 400g,Bakery,KFC Supply,310,305,153,202,17,No,Ngong Road
SCL02886,14/06/2023,Colgate 100g,Personal Care,Bakeries Ltd,225,203,41,210,11,No,Mombasa Road
SCL02887,13/11/2023,Indomie Noodles,Noodles,Twiga Foods,57,51,41,36,5,No,Westlands
SCL02888,13/12/2023,Pampers Size 4,Baby,Pembe Flour,483,475,137,394,12,No,Mombasa Road
SCL02889,31/03/2023,Colgate 100g,Personal Care,Bakeries Ltd,73,63,36,30,4,No,Thika Road
SCL02890,27/04/2023,Chicken 1kg,Meat,Bidco Africa,455,391,127,267,12,No,Thika Road
SCL02891,11/10/2023,Brookside Milk 500ml,Dairy,Brookside Dairy,112,104,77,97,4,No,Westlands
SCL02892,11/07/2023,Rice 2kg,Grain,Twiga Foods,419,401,115,319,14,No,Thika Road
SCL02893,14/11/2024,Omo 1kg,Detergent,Export Trading Group,412,411,322,90,5,No,Karen
SCL02894,21/08/2023,Rice 2kg,Grain,Brookside Dairy,188,179,163,20,8,Yes,Mombasa Road
SCL02895,02/01/2024,Unga Jogoo 2kg,Flour,Export Trading Group,92,83,54,49,14,No,Karen
SCL02896,07/12/2024,Chicken 1kg,Meat,Chandaria Industries,483,457,271,216,5,No,Mombasa Road
SCL02897,04/10/2023,Bread 400g,Bakery,Bakeries Ltd,260,258,77,184,7,No,Thika Road
SCL02898,19/09/2023,Tomatoes 1kg,Produce,Chandaria Industries,385,352,108,259,12,No,Thika Road
SCL02899,01/10/2024,Colgate 100g,Personal Care,Brookside Dairy,70,65,35,123,14,No,Karen
SCL02900,19/05/2024,Rice 2kg,Grain,Bidco Africa,240,233,214,66,10,No,Ngong Road
SCL02901,27/02/2024,Rice 2kg,Grain,Brookside Dairy,164,150,43,108,12,No,Westlands
SCL02902,04/04/2024,Colgate 100g,Personal Care,Unga Group,339,314,39,373,11,No,Karen
SCL02903,23/08/2023,Colgate 100g,Personal Care,Pembe Flour,166,160,75,139,17,No,Mombasa Road
SCL02904,25/09/2023,Unga Jogoo 2kg,Flour,KFC Supply,210,180,42,144,18,No,Ngong Road
SCL02905,29/12/2024,Brookside Milk 500ml,Dairy,Export Trading Group,463,457,405,138,4,No,Thika Road
SCL02906,06/03/2024,Eggs Tray 30,Eggs,Pembe Flour,181,165,154,37,4,No,Eastleigh
SCL02907,05/06/2024,Indomie Noodles,Noodles,Twiga Foods,110,104,101,82,15,No,Eastleigh
SCL02908,07/11/2024,Pampers Size 4,Baby,Unga Group,455,415,96,327,6,No,Kiambu
SCL02909,18/02/2024,Rice 2kg,Grain,KWAL,315,310,277,87,15,No,Karen
SCL02910,17/11/2024,Bread 400g,Bakery,KWAL,311,285,168,204,13,No,Ngong Road
SCL02911,10/04/2023,Colgate 100g,Personal Care,Export Trading Group,296,291,71,267,7,No,Ngong Road
SCL02912,08/03/2023,Pampers Size 4,Baby,Brookside Dairy,110,102,90,79,21,No,Westlands
SCL02913,11/01/2024,Eggs Tray 30,Eggs,Bidco Africa,447,436,170,315,20,No,Eastleigh
SCL02914,11/10/2024,Ketepa Tea 100bags,Tea,Bidco Africa,135,117,105,51,5,No,Ngong Road
SCL02915,15/12/2023,Unga Jogoo 2kg,Flour,Bakeries Ltd,62,59,54,37,9,No,Westlands
SCL02916,30/08/2023,Colgate 100g,Personal Care,Chandaria Industries,441,396,308,99,16,No,Kiambu
SCL02917,04/08/2023,Colgate 100g,Personal Care,KWAL,80,76,75,20,21,Yes,Mombasa Road
SCL02918,03/10/2024,Pampers Size 4,Baby,Unga Group,272,252,202,66,9,No,Mombasa Road
SCL02919,15/02/2023,Brookside Milk 500ml,Dairy,KWAL,68,63,49,83,20,No,Westlands
SCL02920,08/03/2023,Bread 400g,Bakery,KFC Supply,412,412,109,343,20,No,Thika Road
SCL02921,22/09/2023,Indomie Noodles,Noodles,Export Trading Group,334,325,198,178,11,No,Westlands
SCL02922,07/06/2023,Omo 1kg,Detergent,Brookside Dairy,96,89,48,130,20,No,Karen
SCL02923,06/10/2024,Colgate 100g,Personal Care,Brookside Dairy,256,252,35,247,12,No,Mombasa Road
SCL02924,23/07/2024,Colgate 100g,Personal Care,Bidco Africa,199,194,95,134,2,No,Eastleigh
SCL02925,11/09/2023,Pampers Size 4,Baby,Export Trading Group,451,435,422,105,18,No,Westlands
SCL02926,12/03/2023,Omo 1kg,Detergent,Twiga Foods,54,51,38,37,15,No,Westlands
SCL02927,21/07/2023,Indomie Noodles,Noodles,Twiga Foods,225,201,148,70,20,No,Westlands
SCL02928,23/04/2024,Chicken 1kg,Meat,Unga Group,250,217,152,144,20,No,Ngong Road
SCL02929,30/07/2024,Sugar 2kg,Grocery,Bidco Africa,364,344,254,159,3,No,Thika Road
SCL02930,25/04/2024,Ketepa Tea 100bags,Tea,Bidco Africa,439,393,43,434,2,No,Karen
SCL02931,22/07/2023,Omo 1kg,Detergent,Pembe Flour,451,447,353,125,17,No,Mombasa Road
SCL02932,19/08/2024,Colgate 100g,Personal Care,Bidco Africa,339,292,109,249,6,No,Thika Road
SCL02933,02/08/2023,Brookside Milk 500ml,Dairy,Unga Group,260,230,136,161,4,No,Eastleigh
SCL02934,21/10/2023,Omo 1kg,Detergent,Bidco Africa,103,98,88,97,14,No,Westlands
SCL02935,19/02/2024,Colgate 100g,Personal Care,Export Trading Group,386,366,345,60,16,No,Ngong Road
SCL02936,31/12/2024,Omo 1kg,Detergent,KFC Supply,465,461,414,85,14,No,Westlands
SCL02937,17/01/2023,Pampers Size 4,Baby,Pembe Flour,116,112,86,102,12,No,Eastleigh
SCL02938,28/05/2024,Bread 400g,Bakery,KWAL,247,233,129,185,15,No,Eastleigh
SCL02939,01/02/2024,Unga Jogoo 2kg,Flour,Bakeries Ltd,275,273,185,166,14,No,Kiambu
SCL02940,10/03/2023,Unga Jogoo 2kg,Flour,Bidco Africa,273,251,233,44,5,No,Thika Road
SCL02941,14/05/2023,Potatoes 2kg,Produce,KWAL,355,329,141,287,10,No,Eastleigh
SCL02942,24/05/2023,Chicken 1kg,Meat,Bidco Africa,440,381,362,102,16,No,Thika Road
SCL02943,08/12/2023,Omo 1kg,Detergent,Twiga Foods,476,412,360,101,15,No,Mombasa Road
SCL02944,04/08/2024,Eggs Tray 30,Eggs,Unga Group,356,308,295,52,14,No,Karen
SCL02945,07/05/2024,Potatoes 2kg,Produce,Bidco Africa,310,269,203,165,20,No,Mombasa Road
SCL02946,14/02/2023,Bread 400g,Bakery,Bakeries Ltd,312,308,308,0,18,Yes,Eastleigh
SCL02947,08/07/2023,Ketepa Tea 100bags,Tea,Chandaria Industries,180,162,45,175,18,No,Ngong Road
SCL02948,19/08/2023,Tomatoes 1kg,Produce,Twiga Foods,172,166,86,160,10,No,Kiambu
SCL02949,11/02/2024,Ketepa Tea 100bags,Tea,Unga Group,211,183,179,30,8,No,Mombasa Road
SCL02950,01/11/2023,Brookside Milk 500ml,Dairy,Brookside Dairy,265,231,103,182,10,No,Kiambu
SCL02951,17/10/2023,Colgate 100g,Personal Care,KFC Supply,191,164,38,215,18,No,Mombasa Road
SCL02952,25/12/2023,Ketepa Tea 100bags,Tea,Chandaria Industries,453,430,234,268,11,No,Mombasa Road
SCL02953,05/04/2023,Potatoes 2kg,Produce,Chandaria Industries,76,68,37,128,19,No,Eastleigh
SCL02954,25/10/2023,Ketepa Tea 100bags,Tea,Bidco Africa,278,244,143,191,10,No,Karen
SCL02955,27/07/2023,Ketepa Tea 100bags,Tea,KWAL,488,446,235,241,6,No,Thika Road
SCL02956,02/09/2023,Ketepa Tea 100bags,Tea,KFC Supply,141,122,118,68,3,No,Ngong Road
SCL02957,05/06/2024,Sugar 2kg,Grocery,KFC Supply,434,389,374,45,10,No,Karen
SCL02958,02/12/2023,Omo 1kg,Detergent,Bakeries Ltd,429,418,364,143,13,No,Mombasa Road
SCL02959,25/05/2024,Sugar 2kg,Grocery,KFC Supply,356,313,30,305,18,No,Eastleigh
SCL02960,05/11/2024,Rice 2kg,Grain,Bidco Africa,292,266,43,294,13,No,Kiambu
SCL02961,16/12/2024,Indomie Noodles,Noodles,Bakeries Ltd,299,288,78,290,13,No,Westlands
SCL02962,02/02/2024,Tomatoes 1kg,Produce,Pembe Flour,490,468,384,104,9,No,Thika Road
SCL02963,23/12/2024,Unga Jogoo 2kg,Flour,Pembe Flour,337,311,302,24,2,Yes,Westlands
SCL02964,18/06/2024,Brookside Milk 500ml,Dairy,Brookside Dairy,220,196,119,101,20,No,Thika Road
SCL02965,20/06/2024,Ketepa Tea 100bags,Tea,Bidco Africa,82,75,64,35,19,No,Kiambu
SCL02966,02/08/2024,Chicken 1kg,Meat,Twiga Foods,449,397,334,80,2,No,Ngong Road
SCL02967,05/08/2023,Cooking Oil 2L,Oil,Twiga Foods,127,112,109,16,3,Yes,Ngong Road
SCL02968,22/05/2023,Eggs Tray 30,Eggs,Chandaria Industries,316,309,277,92,3,No,Thika Road
SCL02969,23/03/2023,Omo 1kg,Detergent,Brookside Dairy,273,268,86,197,19,No,Mombasa Road
SCL02970,01/09/2024,Sugar 2kg,Grocery,Export Trading Group,358,327,177,154,10,No,Thika Road
SCL02971,20/02/2024,Rice 2kg,Grain,Bidco Africa,420,363,44,386,20,No,Eastleigh
SCL02972,25/03/2024,Indomie Noodles,Noodles,Pembe Flour,124,119,33,149,18,No,Eastleigh
SCL02973,08/01/2024,Unga Jogoo 2kg,Flour,Brookside Dairy,100,88,79,107,8,No,Kiambu
SCL02974,01/06/2023,Colgate 100g,Personal Care,Bakeries Ltd,439,436,370,93,6,No,Karen
SCL02975,07/10/2023,Colgate 100g,Personal Care,Export Trading Group,268,255,167,121,21,No,Karen
SCL02976,16/04/2024,Rice 2kg,Grain,Chandaria Industries,491,463,41,494,17,No,Mombasa Road
SCL02977,04/12/2024,Pampers Size 4,Baby,Twiga Foods,451,438,362,135,13,No,Ngong Road
SCL02978,27/03/2023,Colgate 100g,Personal Care,Brookside Dairy,488,467,407,144,16,No,Mombasa Road
SCL02979,02/09/2024,Chicken 1kg,Meat,Unga Group,93,86,86,51,6,No,Ngong Road
SCL02980,31/01/2024,Pampers Size 4,Baby,KFC Supply,310,269,40,237,5,No,Thika Road
SCL02981,25/11/2023,Indomie Noodles,Noodles,Brookside Dairy,364,310,197,143,18,No,Karen
SCL02982,08/12/2023,Rice 2kg,Grain,Twiga Foods,84,80,56,58,11,No,Thika Road
SCL02983,18/09/2023,Chicken 1kg,Meat,Chandaria Industries,72,65,38,112,4,No,Ngong Road
SCL02984,09/10/2023,Omo 1kg,Detergent,KFC Supply,162,151,148,75,6,No,Thika Road
SCL02985,05/09/2024,Sugar 2kg,Grocery,Export Trading Group,340,307,297,65,9,No,Kiambu
SCL02986,27/05/2023,Rice 2kg,Grain,Unga Group,463,432,259,188,5,No,Eastleigh
SCL02987,08/09/2024,Tomatoes 1kg,Produce,Export Trading Group,223,208,153,116,8,No,Karen
SCL02988,17/03/2024,Sugar 2kg,Grocery,KFC Supply,63,60,44,72,17,No,Eastleigh
SCL02989,27/11/2024,Rice 2kg,Grain,Chandaria Industries,255,227,206,30,11,No,Eastleigh
SCL02990,15/09/2023,Eggs Tray 30,Eggs,Twiga Foods,421,359,55,346,12,No,Kiambu
SCL02991,29/04/2024,Eggs Tray 30,Eggs,Brookside Dairy,197,194,188,68,7,No,Mombasa Road
SCL02992,28/09/2024,Pampers Size 4,Baby,Bakeries Ltd,211,191,190,14,12,Yes,Thika Road
SCL02993,05/02/2023,Omo 1kg,Detergent,KWAL,471,441,80,427,13,No,Eastleigh
SCL02994,26/04/2024,Rice 2kg,Grain,KWAL,425,392,249,170,20,No,Eastleigh
SCL02995,13/12/2024,Bread 400g,Bakery,Chandaria Industries,392,358,201,218,21,No,Karen
SCL02996,24/08/2024,Cooking Oil 2L,Oil,Chandaria Industries,123,106,83,60,13,No,Thika Road
SCL02997,22/05/2024,Potatoes 2kg,Produce,Bidco Africa,493,437,172,363,19,No,Thika Road
SCL02998,14/04/2024,Potatoes 2kg,Produce,KWAL,397,376,371,54,8,No,Thika Road
SCL02999,03/03/2023,Bread 400g,Bakery,Unga Group,299,258,193,92,5,No,Karen
SCL03000,30/05/2024,Tomatoes 1kg,Produce,KWAL,473,403,188,241,16,No,Karen
SCL03001,12/10/2024,Eggs Tray 30,Eggs,Export Trading Group,482,467,115,404,16,No,Eastleigh
SCL03002,13/12/2024,Chicken 1kg,Meat,KWAL,249,239,119,140,18,No,Kiambu
SCL03003,11/06/2023,Potatoes 2kg,Produce,Export Trading Group,80,76,31,110,14,No,Kiambu
SCL03004,04/04/2024,Colgate 100g,Personal Care,Bidco Africa,440,415,141,277,13,No,Kiambu
SCL03005,24/11/2024,Colgate 100g,Personal Care,Twiga Foods,180,177,130,94,2,No,Eastleigh
SCL03006,26/04/2024,Chicken 1kg,Meat,KFC Supply,170,146,60,119,19,No,Eastleigh
SCL03007,15/06/2024,Bread 400g,Bakery,Chandaria Industries,128,113,112,6,12,Yes,Mombasa Road
SCL03008,21/06/2024,Pampers Size 4,Baby,KFC Supply,181,168,133,134,5,No,Ngong Road
SCL03009,16/11/2023,Eggs Tray 30,Eggs,Bakeries Ltd,423,392,291,139,2,No,Thika Road
SCL03010,01/11/2024,Sugar 2kg,Grocery,Export Trading Group,108,95,89,66,14,No,Ngong Road
SCL03011,06/12/2023,Colgate 100g,Personal Care,Bakeries Ltd,167,163,96,114,4,No,Ngong Road
SCL03012,13/06/2023,Eggs Tray 30,Eggs,Unga Group,139,121,39,120,17,No,Westlands
SCL03013,12/02/2024,Tomatoes 1kg,Produce,Bakeries Ltd,419,406,280,163,2,No,Ngong Road
SCL03014,08/05/2024,Chicken 1kg,Meat,Export Trading Group,340,299,91,300,6,No,Karen
SCL03015,02/04/2023,Eggs Tray 30,Eggs,KWAL,186,183,95,171,12,No,Kiambu
SCL03016,27/03/2024,Chicken 1kg,Meat,Bidco Africa,198,186,125,139,17,No,Thika Road
SCL03017,16/12/2023,Cooking Oil 2L,Oil,KFC Supply,390,360,252,124,13,No,Kiambu
SCL03018,18/06/2024,Rice 2kg,Grain,Pembe Flour,267,235,113,219,9,No,Westlands
SCL03019,20/12/2024,Cooking Oil 2L,Oil,Unga Group,96,90,78,31,12,No,Westlands
SCL03020,22/08/2023,Sugar 2kg,Grocery,Unga Group,297,292,232,126,6,No,Karen
SCL03021,08/05/2024,Rice 2kg,Grain,Bidco Africa,123,110,80,91,13,No,Thika Road
SCL03022,20/11/2023,Ketepa Tea 100bags,Tea,Brookside Dairy,213,184,117,99,15,No,Westlands
SCL03023,30/07/2023,Sugar 2kg,Grocery,Bakeries Ltd,115,108,84,88,4,No,Kiambu
SCL03024,12/04/2023,Cooking Oil 2L,Oil,Unga Group,111,97,50,116,7,No,Mombasa Road
SCL03025,24/02/2024,Cooking Oil 2L,Oil,Twiga Foods,301,285,201,140,17,No,Thika Road
SCL03026,03/10/2023,Colgate 100g,Personal Care,Pembe Flour,430,388,235,155,14,No,Mombasa Road
SCL03027,10/01/2023,Indomie Noodles,Noodles,Bakeries Ltd,107,102,32,113,19,No,Westlands
SCL03028,24/04/2023,Tomatoes 1kg,Produce,Twiga Foods,465,452,303,151,17,No,Mombasa Road
SCL03029,23/08/2024,Brookside Milk 500ml,Dairy,Bidco Africa,278,260,145,209,12,No,Mombasa Road
SCL03030,26/10/2023,Chicken 1kg,Meat,KFC Supply,405,396,348,143,18,No,Karen
SCL03031,29/09/2023,Eggs Tray 30,Eggs,Bidco Africa,162,160,123,94,20,No,Kiambu
SCL03032,26/09/2024,Indomie Noodles,Noodles,Twiga Foods,476,427,181,345,7,No,Eastleigh
SCL03033,29/05/2023,Ketepa Tea 100bags,Tea,KWAL,164,148,112,77,17,No,Karen
SCL03034,26/08/2023,Indomie Noodles,Noodles,Chandaria Industries,474,413,311,111,11,No,Thika Road
SCL03035,26/10/2024,Pampers Size 4,Baby,KFC Supply,113,109,109,12,21,Yes,Mombasa Road
SCL03036,04/01/2023,Cooking Oil 2L,Oil,Pembe Flour,311,295,243,132,8,No,Eastleigh
SCL03037,08/12/2023,Bread 400g,Bakery,Pembe Flour,259,244,228,73,7,No,Westlands
SCL03038,07/01/2023,Pampers Size 4,Baby,KWAL,286,257,34,286,3,No,Ngong Road
SCL03039,25/05/2024,Potatoes 2kg,Produce,Export Trading Group,73,63,48,34,11,No,Westlands
SCL03040,26/01/2024,Sugar 2kg,Grocery,Pembe Flour,399,354,316,137,20,No,Westlands
SCL03041,09/05/2024,Cooking Oil 2L,Oil,Twiga Foods,86,83,39,76,7,No,Westlands
SCL03042,22/08/2023,Colgate 100g,Personal Care,Unga Group,195,167,133,73,19,No,Ngong Road
SCL03043,14/05/2023,Tomatoes 1kg,Produce,KFC Supply,490,486,183,401,3,No,Mombasa Road
SCL03044,09/11/2023,Potatoes 2kg,Produce,Bakeries Ltd,373,334,79,266,7,No,Ngong Road
SCL03045,24/05/2023,Ketepa Tea 100bags,Tea,Chandaria Industries,485,479,390,115,16,No,Thika Road
SCL03046,08/09/2024,Tomatoes 1kg,Produce,Brookside Dairy,283,281,132,163,10,No,Kiambu
SCL03047,05/04/2024,Chicken 1kg,Meat,Export Trading Group,360,308,30,332,18,No,Mombasa Road
SCL03048,30/11/2024,Rice 2kg,Grain,Bakeries Ltd,206,183,152,122,10,No,Westlands
SCL03049,30/11/2023,Unga Jogoo 2kg,Flour,Bidco Africa,459,402,274,205,18,No,Westlands
SCL03050,04/11/2024,Chicken 1kg,Meat,Twiga Foods,462,413,183,296,18,No,Westlands
SCL03051,11/03/2023,Rice 2kg,Grain,Bakeries Ltd,371,340,80,280,4,No,Kiambu
SCL03052,09/03/2023,Eggs Tray 30,Eggs,KWAL,105,98,70,55,3,No,Ngong Road
SCL03053,11/02/2023,Indomie Noodles,Noodles,Export Trading Group,227,211,94,126,19,No,Karen
SCL03054,15/08/2024,Omo 1kg,Detergent,Unga Group,396,357,324,120,20,No,Karen
SCL03055,09/10/2023,Cooking Oil 2L,Oil,Bakeries Ltd,468,427,32,430,10,No,Ngong Road
SCL03056,13/03/2023,Indomie Noodles,Noodles,Unga Group,465,464,118,385,21,No,Mombasa Road
SCL03057,07/07/2023,Unga Jogoo 2kg,Flour,Pembe Flour,66,64,30,72,21,No,Karen
SCL03058,28/08/2023,Pampers Size 4,Baby,Brookside Dairy,183,165,88,151,18,No,Mombasa Road
SCL03059,19/10/2023,Indomie Noodles,Noodles,KWAL,116,100,82,104,14,No,Kiambu
SCL03060,01/07/2023,Rice 2kg,Grain,Twiga Foods,72,67,49,101,4,No,Ngong Road
SCL03061,25/04/2023,Pampers Size 4,Baby,Export Trading Group,332,289,77,233,11,No,Thika Road
SCL03062,26/08/2024,Potatoes 2kg,Produce,Export Trading Group,86,75,44,130,10,No,Thika Road
SCL03063,08/11/2023,Chicken 1kg,Meat,Twiga Foods,350,341,196,192,2,No,Eastleigh
SCL03064,05/03/2023,Indomie Noodles,Noodles,Twiga Foods,460,408,183,249,16,No,Eastleigh
SCL03065,01/05/2023,Brookside Milk 500ml,Dairy,Export Trading Group,280,247,91,181,4,No,Westlands
SCL03066,22/08/2024,Ketepa Tea 100bags,Tea,KWAL,498,497,217,365,21,No,Ngong Road
SCL03067,05/01/2023,Tomatoes 1kg,Produce,Pembe Flour,499,442,116,367,10,No,Thika Road
SCL03068,14/06/2024,Chicken 1kg,Meat,Brookside Dairy,60,60,48,22,19,Yes,Thika Road
SCL03069,30/11/2024,Brookside Milk 500ml,Dairy,Chandaria Industries,456,428,212,237,19,No,Karen
SCL03070,15/02/2024,Potatoes 2kg,Produce,Export Trading Group,466,424,43,469,4,No,Kiambu
SCL03071,05/08/2024,Potatoes 2kg,Produce,Brookside Dairy,435,411,312,183,3,No,Ngong Road
SCL03072,22/02/2023,Colgate 100g,Personal Care,Pembe Flour,267,232,73,245,16,No,Mombasa Road
SCL03073,28/02/2024,Rice 2kg,Grain,Unga Group,103,99,79,67,20,No,Kiambu
SCL03074,22/09/2023,Chicken 1kg,Meat,Brookside Dairy,310,296,230,155,21,No,Karen
SCL03075,16/12/2024,Brookside Milk 500ml,Dairy,KWAL,170,155,61,123,13,No,Mombasa Road
SCL03076,22/03/2023,Indomie Noodles,Noodles,Pembe Flour,115,113,70,119,3,No,Westlands
SCL03077,17/07/2023,Indomie Noodles,Noodles,KFC Supply,210,180,82,171,5,No,Thika Road
SCL03078,27/11/2023,Chicken 1kg,Meat,Brookside Dairy,126,116,77,102,19,No,Ngong Road
SCL03079,31/12/2023,Sugar 2kg,Grocery,Unga Group,453,441,250,206,6,No,Thika Road
SCL03080,18/07/2023,Bread 400g,Bakery,KFC Supply,96,85,33,126,16,No,Kiambu
SCL03081,26/03/2023,Sugar 2kg,Grocery,Unga Group,261,231,219,38,3,No,Ngong Road
SCL03082,25/01/2023,Brookside Milk 500ml,Dairy,Bidco Africa,195,178,75,152,6,No,Eastleigh
SCL03083,06/01/2024,Unga Jogoo 2kg,Flour,Chandaria Industries,318,302,170,139,18,No,Kiambu
SCL03084,17/10/2024,Potatoes 2kg,Produce,KFC Supply,180,160,37,202,19,No,Kiambu
SCL03085,19/08/2024,Omo 1kg,Detergent,KFC Supply,331,299,295,27,5,Yes,Mombasa Road
SCL03086,21/04/2023,Tomatoes 1kg,Produce,KFC Supply,494,472,412,126,11,No,Karen
SCL03087,03/06/2023,Brookside Milk 500ml,Dairy,Chandaria Industries,333,296,280,19,10,Yes,Eastleigh
SCL03088,18/07/2024,Potatoes 2kg,Produce,Chandaria Industries,281,253,120,190,13,No,Eastleigh
SCL03089,04/12/2024,Brookside Milk 500ml,Dairy,Unga Group,227,217,136,94,16,No,Karen
SCL03090,19/12/2023,Unga Jogoo 2kg,Flour,Bakeries Ltd,186,167,139,45,3,No,Thika Road
SCL03091,09/11/2024,Ketepa Tea 100bags,Tea,Chandaria Industries,83,79,55,28,13,Yes,Ngong Road
SCL03092,27/12/2023,Colgate 100g,Personal Care,Twiga Foods,386,352,235,203,20,No,Mombasa Road
SCL03093,21/02/2024,Potatoes 2kg,Produce,Pembe Flour,345,316,88,232,8,No,Kiambu
SCL03094,08/04/2024,Cooking Oil 2L,Oil,Bakeries Ltd,292,290,270,110,17,No,Kiambu
SCL03095,15/02/2023,Rice 2kg,Grain,KFC Supply,473,416,330,172,15,No,Ngong Road
SCL03096,27/03/2023,Chicken 1kg,Meat,Chandaria Industries,156,147,140,45,17,No,Eastleigh
SCL03097,21/03/2023,Unga Jogoo 2kg,Flour,Brookside Dairy,479,433,39,419,6,No,Ngong Road
SCL03098,07/07/2024,Colgate 100g,Personal Care,Unga Group,473,433,182,304,21,No,Thika Road
SCL03099,05/05/2024,Omo 1kg,Detergent,KFC Supply,226,221,127,145,7,No,Karen
SCL03100,12/10/2023,Potatoes 2kg,Produce,Pembe Flour,348,315,206,136,8,No,Karen
SCL03101,14/04/2023,Pampers Size 4,Baby,Twiga Foods,91,86,61,86,6,No,Westlands
SCL03102,03/09/2024,Sugar 2kg,Grocery,Bakeries Ltd,416,380,179,255,10,No,Eastleigh
SCL03103,11/04/2024,Tomatoes 1kg,Produce,KWAL,434,398,97,320,15,No,Mombasa Road
SCL03104,26/10/2024,Ketepa Tea 100bags,Tea,Twiga Foods,284,242,79,207,11,No,Westlands
SCL03105,02/11/2024,Unga Jogoo 2kg,Flour,Brookside Dairy,474,441,137,394,11,No,Westlands
